id,message,original,genre
12190,"We can supply clothing , baby supplies , non perishables , hygiene products and perhaps tools",,direct
12191,"I have children 's clothing , adult clothing , children 's toys and books and a little food .",,direct
12193,"Can Help to distribute supplies , water , etc to people . Help with clean up",,direct
12194,"Here at the Reece School we have collected a variety of heavy duty cleaning supplies , nonperishable food items , warm clothing , personal care items , blankets , and pet food over the course of the past two weeks . We are looking for a location to drop off these donations during the week of November 26 , 2012 . Please contact me directly to arrange a date and time . Thank you in advance for your time !",,direct
12195,"Please help . We are in need of non perishable food such as rice , pasta .baby food etc . We are in dire need of cleaning supplies due to flooding/water damage Clorox wipes , sponges , Cleaning sprays . Thank you for any assistance you can provide",,direct
12196,Omg i hope i dont lose power from this storm lol jk my power is still off from the hurricane,,direct
12197,Aaaaand the powers gone . It was fun while it lasted . This just got real . #sandy,,social
12198,With ink-quill men by candlelight ! ! ! No power in East Village ! ! !  @jnoulinmerat : @TMurphyMusic how you surviving #sandy ? Making some musak ? ,,social
12199,i 'm also good with food prep if there 's a need to feed people out there,,direct
12200,"i have a few power tools , circular saw , drill etc. , and a bunch of hand tools rachets hammers screwdrivers and hard ware screws and nails and such and painting supplies",,direct
12201,All we have for trick or treat are dead batteries and chicken bones . #sandy,,social
12203,"I got batteries , flashlights , first aid and 72 hour kit . BRING IT ON #HurricaneSandy IM READY ! ! ! !",,direct
12205,The storm didn't kill me . It just knocked out the power for a minimum of 7 days which includes the cell phone towers .. #alive,,social
12206,"I missed the volunteer opportunity at astoria library on sat . -- sorting , organizing , labeling , etc -- any similar opportunity coming up ?",,direct
12207,Donate water clothes blankets kids toys,,direct
12208,"Soap , antibacterial handwipes , baby wipes , hand sanitizer , painkillers",,direct
12209,@blade_donft Good stuff .. BA2 has to be the thinking man 's way to cross the pond . Especially in a stormageddon .. @British_Airways,,social
12211,"Help with clothing , preparing meals or food boxes .",,direct
12213,"Clothes ( men 's , women , s girls 6-8 , baby 0-6 ) . Some blankets , canned food , baby formula , a baby bottle , soap , toothpaste .. . Looking for more stuff . I can also donate frozen homemade baby food , it 's all veg/fruit pur√©e frozen into cubes .",,direct
12214,Gut wrenching and heart warming volunteering alongside Americas ' national guard distributing food and H2O after hurricane Sandy until 7pm .,,social
12215,"My experience volunteering for Sandy church with food and supplies , if you have time take time @Kaiser Park http : //t.co/gOyTj0oJ",,social
12216,"I would like to send a box of clothes , food and toiletries to Staten Island from Washington DC . Please let me know where I can safely send these items for immediate distribution to those who need them . Thanks !",,direct
12217,I would also be happy to help hand out medical supplies if needed .,,direct
12218,"We are in dire need food such as rice , pasta , baby food . We also need cleaning supplies , such as clorox wipes , sponges , napklns etc .",,direct
12221,#latenightcrew #sandy #coopfoodanddrink #hotelonrivington @Co-op Food & Drink http : //t.co/HYowDIX5,,social
12222,If anyone is having a Hurricane Sandy costume party-potluck jamboree in Brooklyn I 've got D batteries & willing to barter for drinks & grub,,direct
12223,"I can donate clothing , hot meals , non-perishable foods , and hygiene products .",,direct
12224,"able bodied can help distribute donations , food etc .",,direct
12225,Anyone able to collect and deliver prescription meds ?,,direct
12227,Sandy makes the whole city romantic : Wine and Candles . Reading books . Playing w/o screens . Long friendly chats . http : //t.co/GkPTyhHH,,social
12228,Driving down from upstate . Will bring Cans of food Dog food Ensure Hats and gloves Cleaning supplies,,social
12229,"Canned goods , Boxes of crackers , Peanut Butter",,direct
12230,@DumboNYC : Oh no RT @endtwist : ConEd power station in #DUMBO is flooding ! #nopower #sandy,,social
12231," @shawncarrie : We 've got a TON of extra prepared food where is it needed , and who 's got a truck ? @OccupySandy @OccupyWallSt",,social
12232,I have almost no food left in my house,,direct
12233,"4 blankets , 4 coats , long sleeve shirts & sweatpants",,direct
12234,warm cloths and non-perishable food,,direct
12235,"administrative , food distribution",,direct
12237,Have worked in food kitchens and some construction during Katrina cleanup . I can help drag branches to piles and bundle . Can work organizing donations and in distribution centers .,,direct
12238,"baby clothes , baby blankets , baby bottles and nipples , ready-made baby formula ; baby rice and other food ; toddler 's clothes ; toys for toddlers",,direct
12239,"Hot water ( for a shower/bath ) after two weeks , and heat .",,direct
12240,"would like to help out distributing supplies , food , etc .",,direct
12241,clothes- kid and adult toys /books canned food,,direct
12242,"We are organizing a group of about 15 middle school students from Community Roots Charter School in Ft. Greene , who would love to do some weekend volunteer work . They could do meal service , clothing and other donation sorting , etc . Please advise .",,direct
12243,"Great .. While everyone has been out having fun , I 'm storm prepping the shore house .. & the wind is already OD down here & im by myself",,social
12244,"I am on food stamps and I have $ 66.00 worth of $ 2.00 coupons ( i.e . 33 coupons ) that can be used to purchase fresh fruits and vegetables ( not other items ) at farmers ' markets around the city . They are transferable , so I would like to donate them to Sandy victims who have access to greenmarkets and want fresh produce . The list of participating markets is at www.nyc.gov/health/farmersmarkets , or at 311 . THE COUPONS EXPIRE 11/30 , so I 'd need to send them to you soon .",,direct
12247,"can of olives , can of chickpeas , bag of pasta , bag of hard pretzels , ( also have sneakers I can donate )",,direct
12249,Clothes sorting . Giving out food,,direct
12250,"One of our canvassers has informed us that people at the Astoria Houses need Flashlights , Batteries , Warm Clothes , Candles . It 's likely this will be a sustained need as they do not expect to have power until Monday . Please respond in the comments if you need more info , can help coordinate transport , or think you can help meet any of these needs .",,direct
12251,"Hot Food- 2 Trays of Egg Casseroles for either Saturday , Nov. 10th or Sunday , Nov. 11th in the morning . Please let me know when & where this would be most useful .",,direct
12252,Guys this isnt a hurricane .. This is a `` tropical like system '' . according to the news .,,social
12253,I have lots of hand and power tools as well as garden tools,,direct
12254,"I have a few baby supplies ( diapers , formula , blankets ) to give as well as water and some feminine hygiene products",,direct
12255,"We can't get down to volunteer but have hygiene products , non perishable food and baby supplies to donate . Please send me an address and boxes will be sent out Thursday .",,direct
12256,Are bags of ice needed ? I 'll be searching your site now to see what is most needed .,,direct
12257,"Toilet paper , paper towels , tissues , bottled water",,direct
12258,I 'm being encouraged to evacuate my apartment .. .. since its only a suggestion I think ill stay ! Bring it Sandy ! #aintgotnuthinonme,,social
12259,Welcome winter .. . Terrible time to come .. After a tropical hurricane .. #globalwarming #sa @Staten Island http : //t.co/eyJFLS4k,,social
12260,I can make hot meals or bring blankets to people who need them . Let me know how I can help !,,direct
12261,@Scamandalous yup out in Roslyn braving #Sandy and just heard a transformer explode outside ! Power still on tho,,social
12262,"candles , bottled water , art supplies for kids",,direct
12263,Will donate food and clothing . Whatever is needed .,,direct
12264,"I have baby/toddler sweaters and sweatshirts , a couple heavy winter jackets ( one with a foot attachment ) , blankets , and a thick fleece snow suit . I also have a scarf , gloves , and a couple of sweaters for an adult . It 's not a lot , but I don't need it out here in California . Can I mail it out to you ? I can also order diapers and wipes , batteries , etc . online if there 's a place I can send them to . Thanks .",,direct
12265,"I have lots of warm clothes for women and children . I also have hygiene products , canned food , paper plates , water and pet supplies ( canned dog food also ) .",,direct
12266,"Toys and books for kids under five , batteries , hygiene products , Trash bags .",,direct
12267,There goes my Remote Desktop connection RT @ReutersUS : Con Edison shuts off power to part of Lower Manhattan due Sandy http : //t.co/XdkArnvR,,social
12268,"I am a manager at a non-profit - don't have technical skills , but can coordinate efforts if needed . I also just want to be of service in any way - i can walk a zillion stairs to deliver food , help with food prep , etc . No special skills that are relevant to Sandy clean-up .",,direct
12269,Friendly and good with people . healthy and would be good at bringing food/supplies to people in need preferably in the lower east side area or anywhere in Manhattan right now ( when public transport improves i could travel further ) available sat/sun only . thanks,,direct
12270,"Help towards Christmas food towards meals , some gifts",,direct
12271,"I am in Manhattan , I have a car and time to bring food or tools to SI ? this afternoon from 3-7pm",,direct
12272,"Will these storms ever give L.I . a break ? First sandy , now a nor'easter . Still no power in long beach expected for a few wks . #c ' monman",,social
12273,Supermarket had no food #scary #hurricanesandy #nopower #instahub #instafood #instagram @Super Stop & Shop http : //t.co/hY0TRezH,,social
12274,@austeremoi It 's always good to weather the storm with good food and wine .. We 'd love to have you over,,social
12275,"cooking assistance , food prep , utensils and misc . cooking supplies .",,direct
12276,"Everyone 's tweets yesterday included .. Sandy , food , and getting fat .",,social
12277,I want to help clean up . I can lift heavy things and don't mind shuffling water out of a basement,,direct
12278,She 's bringing the gallons to CAAAV tomorrow along with batteries .,,direct
12280,We have 26 boxes ( 156 candles ) of new candles . They were used as set dressing in a music video but were never lit .,,direct
12281,"53 matchbooks , several flashlights , a few batteries , lots of women 's clothing , several kitchen towels , all from 2-person household located in fort greene , brooklyn .",,direct
12282,New and used clothing . New toiletries . Bottled water,,direct
12283,Power strips Toiletries Toilet paper,,direct
12284,canned and fresh food ( apples and veggies ) diapers clothing baby supplies hygiene products toys,,direct
12286,"i have general hand tools- drill , saw , etc .",,direct
12288,No school monday .. .my life has been made #ThankYouHurricaneSandy #ILoveYou,,social
12289,"any kind of cleanup , food distribution , cooking , etc",,direct
12290,"I am a veteran with tools ( circular saw , drill , jigsaw , drill bits/screwdriver heads , etc . ) I have nothing but time and energy to help out with whatever might be needed . I can even buy food/coffee and bring it in from Greenpoint , Brooklyn . I do not have a car , but I have a bike and can also see about chartering a car service there . Thank you : )",,direct
12291,"I have non perishable food , baby supplies , hygiene products",,direct
12292,Good to see @ConEdison in #newrochelle hope they get to my block soon i need #power #sandy #coned,,social
12294,"Canned soup , Mac n cheese boxes , etc",,direct
12295,How do #hurricanes get their names ? .. .,,social
